,standardised_smiles,weights
5511,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,268.053403808
5512,Clc1cc(Cl)cc(Cl)c1,179.930033136
5513,Clc1cc(Cl)nc(Cl)n1,181.920531072
5514,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,319.896540088
5515,Clc1ccc(-c2ccccc2)cc1,188.039277968
5516,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,261.867738496
5517,Clc1ccc(C(Cl)(Cl)Cl)cc1,227.906710848
5518,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,261.867738496
5519,Clc1ccc(C(Cl)(Cl)Cl)cn1,228.901959816
5520,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,413.98602378799995
5521,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,454.06733962
5522,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,385.981417076
5523,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,435.99706714
5524,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,329.154642068
5525,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,351.914688688
5526,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,317.95366104
5527,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,351.914688688
5528,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,317.95366104
5529,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,374.95407946399996
5530,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,299.022831952
5531,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,410.017802584
5532,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,413.98602378799995
5533,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,380.02499614
5534,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,426.981272756
5535,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,396.00215252000004
5536,Clc1ccc(Cl)c(Cl)c1,179.930033136
5537,Clc1ccc(Cl)c(Cl)c1Cl,213.891060784
5538,Clc1ccc(Cl)cc1,145.969005488
5539,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,325.13457531999995
5540,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,346.09852416
5541,Clc1ccc(Oc2ccccc2)cc1,204.034192588
5542,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,321.89443191199996
5543,Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,208.076726096
5544,Clc1ccc2c(Cl)ccnc2c1,196.97990452
5545,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.09818981199993
5546,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.06722403200007
5547,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.123676288
5548,Clc1ccc2c(c1)Nc1ccccc1S2,233.006597936
5549,Clc1ccc2cc3ccccc3cc2c1,212.039277968
5550,Clc1ccc2ccccc2c1,162.023627904
5551,Clc1ccc2nn[nH]c2c1,153.009374808
5552,Clc1ccc2nsnc2c1NC1=NCCN1,253.01889393599998
5553,Clc1cccc(C(Cl)(Cl)Cl)n1,228.901959816
5554,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.082874096
5555,Clc1cccc(Cl)c1,145.969005488
5556,Clc1cccc(Cl)c1Cl,179.930033136
5557,Clc1cccc(Cl)c1NC1=NCCN1,229.01735264799999
5558,Clc1cccc(Cl)n1,146.964254456
5559,Clc1cccc(N2CCNCC2)c1,196.076726096
5560,Clc1cccc(SC2CCNCC2)n1,228.048797096
5561,Clc1cccc2ccccc12,162.023627904
5562,Clc1ccccc1,112.00797784
5563,Clc1ccccc1-c1ccccc1Cl,222.000305616
5564,Clc1ccccc1-c1nc(-c2ccncc2)no1,257.035589556
5565,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,302.01260161600004
5566,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.10802622400007
5567,Clc1ccccc1CN1CCc2sccc2C1,263.053548128
5568,Clc1ccccc1Cl,145.969005488
5569,Clc1ccccc1N1CCNCC1,196.076726096
5570,Clc1ccccn1,113.003226808
5571,Clc1cccnc1,113.003226808
5572,Clc1ccnc(Cl)n1,147.959503424
5573,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,399.933988216
5574,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,330.78504275999995
5575,Clc1nc(Cl)[nH]c(=Nc2ccccc2Cl)n1,273.9579792
5576,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,248.8473374
5577,Clc1nc(Cl)nc(Cl)n1,182.91578004
5578,Clc1nc2ccccc2nc1Cl,197.975153488
5579,Clc1nc2ccccc2s1,168.975297808
5580,Clc1nnc(Cl)c2ccccc12,197.975153488
5581,Clc1sc(Cl)c(Cl)c1Cl,219.84748172
5582,Cn1[nH]c(=N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,320.123302992
5583,Cn1c(=N)[nH]c2[nH]cnc2c1=O,165.065059844
5584,Cn1c(=N)[nH]c2c3cccnc3ccc21,198.09054632
5585,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.08037556
5586,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,238.0702048
5587,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,254.101504928
5588,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,266.101504928
5589,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,224.090940244
5590,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,420.12004745200005
5591,Cn1c(=O)c2nc(Br)[nH]c2n(C)c1=O,257.975237564
5592,Cn1c(=O)c2nc[nH]c2n(C)c1=O,180.064725496
5593,Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21,376.134696876
5594,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,357.10108227200004
5595,Cn1c(N)c(N=O)c(=O)n(C)c1=O,184.059640116
5596,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,405.20121896399996
5597,Cn1c(O)c(N=NC(=N)S)c2ccccc21,234.05753194
5598,Cn1c(O)cc(-c2ccccc2)c1O,189.078978592
5599,Cn1c(O)nc(C(O)=NC(Cc2cnc[nH]2)C(O)N2CCC[C@H]2C(=N)O)cc1=O,405.176066836
5600,Cn1c(O)nc2ncn(C)c2c1=O,180.064725496
5601,Cn1c([N+](=O)[O-])cnc1COC(=N)O,200.054554736
5602,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,329.102748728
5603,Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21,279.137162164
5604,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)N=C2O)c2ccccc21,515.2321251679999
5605,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(N=CO)cn3C)cn2C)cc1C(=O)NCCC(=N)N,481.2186003440001
5606,Cn1cc(O)[nH]c1=N,113.058911844
5607,Cn1cc(O)nc1NC(O)=Nc1cccc(Cl)c1,266.057053272
5608,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,239.04162778
5609,Cn1ccc2cc3c(cc21)CCN3C(O)=Nc1cccnc1,292.132411132
5610,Cn1cccc1,81.057849224
5611,Cn1ccnc1,82.053098192
5612,Cn1ccnc1S,114.02516919199999
5613,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,277.038193464
5614,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(O)=NOCCO)cc21,456.00000833999997
5615,Cn1cnc2c(O)nc(=N)[nH]c21,165.065059844
5616,Cn1cnc2c1c(O)nc(=O)n2C,180.064725496
5617,Cn1cnc2ncnc(N)c21,149.070145224
5618,Cn1nc(C(N)O)ccc1=O,155.069476528
5619,Cn1nnc2c(C(N)=O)ncn2c1=O,194.055223432
5620,Cn1nnnc1S,116.01566712799999
5621,Cn1nnnc1SC=C1CSC2C(N=C(O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,462.0780096759999
5622,Cn1nnnc1SC=C1CSC2C(N=C(O)C(OC=O)c3ccccc3)C(=O)N2C1C(=O)O,490.0729242959999
5623,Cn1sc(Cl)cc1=O,148.970212428
5624,Cn1sccc1=O,115.00918478
5625,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,336.163791512
5626,FC(Cl)(Cl)C(F)(Cl)Cl,201.87221716
5627,FC(Cl)(Cl)Cl,135.90496126
5628,FC(F)(Cl)C(F)(Cl)Cl,185.9017677
5629,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,309.037955552
5630,FC(F)(F)C(Cl)(Cl)Cl,185.9017677
5631,FC(F)(F)C(Cl)Br,195.890224472
5632,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,497.89119184000003
5633,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,473.915014988
5634,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,337.97764508
5635,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,287.98083864
5636,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,373.921402108
5637,FC(F)(F)COCC(F)(F)F,182.016634068
5638,FC(F)(F)c1ccc(Cl)c(Cl)c1,213.956390116
5639,FC(F)(F)c1ccc(Cl)cc1,179.995362468
5640,FC(F)(F)c1ccc(Cl)cc1Cl,213.956390116
5641,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,381.17043436399996
5642,FC(F)(F)c1cccc(Cl)c1,179.995362468
5643,FC(F)(F)c1ccccc1,146.03433482
5644,FC(F)(F)c1ccccc1-n1ccnc1,212.056132884
5645,FC(F)(F)c1ccccc1Cl,179.995362468
5646,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,371.021530212
5647,FC(F)OC(Cl)C(F)(F)F,183.971433464
5648,FC(F)OC(F)(F)C(F)Cl,183.971433464
5649,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,623.96167728
5650,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,461.97125796
5651,FCOC(C(F)(F)F)C(F)(F)F,200.007212256
5652,Fc1c(F)c(F)c(Br)c(F)c1F,245.9103532
5653,Fc1cc(Br)ccc1CBr,265.87420258000003
5654,Fc1ccc(Br)cc1,173.948040448
5655,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,450.24827008399996
5656,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,404.206405272
5657,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,288.143805016
5658,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,329.073117936
5659,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,306.996697456
5660,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.14272171999994
5661,Fc1cccc(Cl)c1CCl,177.97523374
5662,Fc1ccccc1,96.03752838
5663,Fc1ccccc1-c1ccccc1,172.068828508
5664,Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](N=c2ncnc3[nH][nH]cc2-3)CC1,373.17141673200007
5665,IC(I)=C(I)I,531.617892
5666,IC(I)I,393.721244032
5667,ICCc1ccccc1,231.974898288
5668,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,352.9614946480001
5669,N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1,319.000467
5670,N#C/C=C/C#N,78.021798064
5671,N#C/C=C/c1ccccc1,129.057849224
5672,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,252.02364496799999
5673,N#CBr,104.9214111
5674,N#CC(=N)C(N)C#N,108.04359612799999
5675,N#CC(Br)(Br)C(=N)O,239.853386884
5676,N#CC(Br)Br,196.847573232
5677,N#CC(C#N)=C(C#N)C#N,128.012296
5678,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,202.037842052
5679,N#CC(C#N)=Cc1ccc(O)c(O)c1,186.042927432
5680,N#CC(C#N)=NNc1cccc(Cl)c1,204.02027384
5681,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,336.114174224
5682,N#CC(Cl)(Cl)Cl,142.90963204
5683,N#CC(Cl)Cl,108.948604392
5684,N#CC(O)c1ccccc1,133.052763844
5685,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(O)nc2=O)cc1Cl,405.979108568
5686,N#CC(c1ccccc1)c1ccccc1,193.089149352
5687,N#CC1(N)CCCCC1,124.10004838399999
5688,N#CC1(N2CCCCC2)CCCCC1,192.16264864
5689,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,244.16879663999998
5690,N#CC1(O)CCCCC1,125.084063972
5691,N#CC1(c2ccc(F)cc2)CCC(=O)CC1,217.090292224
5692,N#CCBr,118.937061164
5693,N#CCC#N,66.021798064
5694,N#CCC(=O)O,85.016378336
5695,N#CCC(O)=NN,99.04326178
5696,N#CCCC#N,80.037448128
5697,N#CCCC(Br)(C#N)CBr,263.889772392
5698,N#CCCCC(C#N)CCC#N,161.095297352
5699,N#CCCCCC#N,108.06874825599999
5700,N#CCCCl,89.003226808
5701,N#CCCN(CCO)CCO,158.105527688
5702,N#CCCNCCC#N,123.07964728799999
5703,N#CCCO,71.03711378
5704,N#CCCOCCC#N,124.063662876
5705,N#CCCOCCOCCC#N,168.089877624
5706,N#CCCSCCC#N,140.040819256
5707,N#CCCl,74.987576744
5708,N#CCN(CC#N)CCN(CC#N)CC#N,216.11234438399998
5709,N#CCNCC#N,95.04834715999999
5710,N#CCc1ccc(Cl)cc1,151.018876872
5711,N#CCc1ccc(Cl)cc1Cl,184.97990452
5712,N#CCc1cccc(C(F)(F)F)c1,185.045233852
5713,N#CCc1ccccc1,117.057849224
5714,N#CCc1ccccc1[N+](=O)[O-],162.042927432
5715,N#CN,42.021798063999995
5716,N#CNC#N,67.017047032
5717,N#CNC(=N)N,84.04359612799999
5718,N#CS,58.982970032
5719,N#CSCC(=O)O,116.988449336
5720,N#CSCSC#N,129.965940064
5721,N#CSCSc1nc2ccccc2s1,237.969311192
5722,N#CSCc1ccccc1,149.029920224
5723,N#CSc1ccc(N)c([N+](=O)[O-])c1,195.0102474
5724,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],224.984426576
5725,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,376.18231576400007
5726,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,315.19467704
5727,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F,435.938706428
5728,N#Cc1c(-c2ccc(Cl)cc2)[nH]c(C(F)(F)F)c1Br,347.92767260000005
5729,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,263.88155872
5730,N#Cc1c(Cl)cccc1Cl,170.964254456
5731,N#Cc1c(F)cccc1F,139.023355536
5732,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,342.01578627999993
5733,N#Cc1c2ccccc2cc2ccccc12,203.073499288
5734,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,248.039733872
5735,N#Cc1cc(Br)c(O)c(Br)c1,274.85813791600003
5736,N#Cc1cc(I)c(O)c(I)c1,370.830409716
5737,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,310.9945125919999
5738,N#Cc1cc([N+](=O)[O-])ccc1N,163.0381764
5739,N#Cc1cc2ccccc2c2ccccc12,203.073499288
5740,N#Cc1ccc(C(=O)O)cc1,147.0320284
5741,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.101445352
5742,N#Cc1ccc(C2CCCc3cncn32)cc1,223.110947416
5743,N#Cc1ccc(CC(=NN=C(O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,506.117745072
5744,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,289.0714486
5745,N#Cc1ccc(Cl)cc1,137.003226808
5746,N#Cc1ccc(N(CC(=N)O)CC(F)(F)F)cc1C(F)(F)F,325.064981228
5747,N#Cc1ccc(O)cc1,119.03711378
5748,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,365.156183356
5749,N#Cc1cccc(C#N)c1,128.037448128
5750,N#Cc1ccccc1,103.04219916
5751,N#Cc1ccccc1C#N,128.037448128
5752,N#Cc1ccccc1Cl,137.003226808
5753,N#Cc1ccccc1N,118.053098192
5754,N#Cc1ccccc1O,119.03711378
5755,N#Cc1ccccn1,104.037448128
5756,N#Cc1cccnc1,104.037448128
5757,N#Cc1ccncc1,104.037448128
5758,N#Cc1cscn1,109.993869064
5759,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,239.88155872
5760,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,295.971419368
5761,N=C(CCOCCN)C(=O)O,160.084792244
5762,N=C(N)N1CCc2ccccc2C1,175.110947416
5763,N=C(N)N=C(O)Cc1c(Cl)cccc1Cl,245.012267268
5764,N=C(N)N=C(O)c1nc(Cl)c(N)nc1N,229.04788555599998
5765,N=C(N)N=NC(C=Cc1ccc([N+](=O)[O-])o1)=CCc1ccc([N+](=O)[O-])o1,360.08183210399994
5766,N=C(N)N=Nc1ccc(NNC(=N)S)cc1,237.07966435199998
5767,N=C(N)NC(=N)N1CCOCC1,171.112010036
5768,N=C(N)NC(=N)NCCc1ccccc1,205.13274547999998
5769,N=C(N)NCC1COC2(CCCCC2)O1,213.147726848
5770,N=C(N)NCC1COc2ccccc2O1,207.100776656
5771,N=C(N)NCCCC(N)C(=O)O,174.111675688
5772,N=C(N)NCCCCC1N=C(O)CCSSCC(C(=N)O)N=C(O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)[C@H](CC(=O)O)N=C(O)CN=C1O,831.315614148
5773,N=C(N)NCCCCCCC(O)=NC(=O)C(O)NCCCCNCCCN,387.29578804400006
5774,N=C(N)NCCN1CCCCCCC1,198.18444670399998
5775,N=C(N)NCc1cccc(I)c1,274.99194531999996
5776,N=C(N)NN,74.05924619199999
5777,N=C(N)NN=Cc1c(Cl)cccc1Cl,230.01260161599998
5778,N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.05244656
5779,N=C(N)N[N+](=O)[O-],104.033425368
5780,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,347.13822478400004
5781,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,337.04493571999996
5782,N=C(N)O,60.032362748
5783,N=C(N)S,76.009519128
5784,N=C(N)S(=O)O,107.999348368
5785,N=C(N)[SeH],123.953969428
5786,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,280.132411132
5787,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,312.15862588
5788,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,467.979650016
5789,N=C(N)c1ccccc1,120.06874825599999
5790,N=C(N)n1cccn1,110.05924619199999
5791,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,504.20319632
5792,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,333.05480077600004
5793,N=C(Nc1ccccc1)Nc1ccccc1,211.110947416
5794,N=C(O)C(Cl)(Cl)Cl,160.920196724
5795,N=C(O)C(Cl)Cl,126.959169076
5796,N=C(O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.23072819999993
5797,N=C(O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,375.23220541999996
5798,N=C(O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,480.26558948400003
5799,N=C(O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(O)c1ccc(O)[nH]1,362.170253184
5800,N=C(O)C1CO1,87.0320284
5801,N=C(O)C1C[C@]2(N=C(O)N=C2O)c2cc(F)ccc2O1,279.06553402
5802,N=C(O)C1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,193.058637072
5803,N=C(O)C1c2ccccc2CCc2ccccc21,237.1153641
5804,N=C(O)CC(N)C(=O)O,132.053492116
5805,N=C(O)CCC(N)C(=O)O,146.06914218
5806,N=C(O)CCC(Nc1ccc([N+](=O)[O-])cc1)C(=O)O,267.08552051600003
5807,N=C(O)CCCCC(=N)O,144.089877624
5808,N=C(O)CCCCC1CCSS1,205.0595061
5809,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,1068.426955488
5810,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,1055.43170652
5811,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,1083.43785452
5812,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)CN=C(O)CN=C(O)CN)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,1226.4960976679997
5813,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,1039.4367919000001
5814,N=C(O)CCl,92.998141428
5815,N=C(O)CF,77.027691968
5816,N=C(O)CI,184.933761748
5817,N=C(O)CN1CC(O)CC1=O,158.06914218
5818,N=C(O)CN1CCCC1=O,142.07422756
5819,N=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,387.17135475199996
5820,N=C(O)CS(=O)C(c1ccccc1)c1ccccc1,273.08234972
5821,N=C(O)Cc1cccc(C(=O)c2ccccc2)c1N,254.105527688
5822,N=C(O)Cc1cccc2ccccc12,185.084063972
5823,N=C(O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,465.16347422800004
5824,N=C(O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,344.117235244
5825,N=C(O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21,300.111006992
5826,N=C(O)N/N=C/c1ccc([N+](=O)[O-])o1,198.038904672
5827,N=C(O)N1c2ccccc2C=Cc2ccccc21,236.094963004
5828,N=C(O)N1c2ccccc2CC(=O)c2ccccc21,252.089877624
5829,N=C(O)N=C(O)Cc1ccccc1,178.07422756
5830,N=C(O)N=NC(=N)O,116.033425368
5831,N=C(O)NC(=N)O,103.0381764
5832,N=C(O)NC(CCC(=O)O)C(=O)O,190.05897142
5833,N=C(O)NN,75.04326178
5834,N=C(O)NNC(=N)O,118.049075432
5835,N=C(O)NNc1ccccc1,151.074561908
5836,N=C(O)NO,76.027277368
5837,N=C(O)NS(=O)(=O)c1ccc(Cl)cc1,233.986590764
5838,N=C(O)NS(=O)(=O)c1ccc(N)cc1,215.036462148
5839,N=C(O)Nc1ccc(Cl)c(Cl)c1,203.985718172
5840,N=C(O)Nc1ccc(Cl)cc1,170.024690524
5841,N=C(O)Nc1ccc([As](=O)(O)O)cc1,259.977828268
5842,N=C(O)Nc1ccccc1,136.063662876
5843,N=C(O)Nc1nc(O)[nH]c1O,158.043990052
5844,N=C(O)Nc1nc2ccccc2[nH]1,176.069810876
5845,N=C(O)OCC(COC(=N)O)c1ccccc1,238.095356928
5846,N=C(O)OCC(O)COc1ccc(Cl)cc1,245.045485544
5847,N=C(O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O,466.021282648
5848,N=C(O)OCCCc1ccccc1,179.094628656
5849,N=C(O)Oc1ccc(Cc2ccccc2)cc1,227.094628656
5850,N=C(O)c1c(Cl)cccc1Cl,188.97481914
5851,N=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,211.02292026
5852,N=C(O)c1cc[n+](C=C2CSC3C(N=C(O)C(c4ccccc4)S(=O)(=O)[O-])C(=O)N3C2C(=O)O)cc1,532.0722555999998
5853,N=C(O)c1cc[n+](C=C2CSC3C(N=C(O)Cc4cccs4)C(=O)N3C2C(=O)[O-])cc1,458.0718616759999
5854,N=C(O)c1ccc(=N)[nH]c1,137.058911844
5855,N=C(O)c1ccc([N+](=O)[O-])cc1Cl,199.9988697
5856,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP([O])(=O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,662.1012967720002
5857,N=C(O)c1cccc([N+](=O)[O-])c1,166.037842052
5858,N=C(O)c1ccccc1,121.052763844
5859,N=C(O)c1ccccc1C(=N)O,164.058577496
5860,N=C(O)c1ccccc1Cl,155.013791492
5861,N=C(O)c1ccccc1N,136.063662876
5862,N=C(O)c1ccccc1O,137.047678464
5863,N=C(O)c1ccccc1[N+](=O)[O-],166.037842052
5864,N=C(O)c1cccnc1,122.048012812
5865,N=C(O)c1cn(Cc2c(F)cccc2F)nn1,238.066617316
5866,N=C(O)c1cnccn1,123.04326178
5867,N=C(O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,258.09641954800003
